Id,Label,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,modularity_class
T.P. Jain,,0,0,0,0,6
Nora Aunor,,0,0,0,0,11
Raquel Monteza,,0,0,0,0,11
Rustica Carpio,,0,0,0,0,11
The PETA Kalinangan Ensemble,,0,0,0,0,11
Archi Adamos,,0,0,0,0,11
K. Balachander,,1,1,1,0,10
Kamal Haasan,,0,0,0,0,10
Rati Agnihotri,,0,0,0,0,10
Madhavi,,0,0,0,0,10
Sunil Thapa,,0,0,0,0,10
Poornam Vishwanathan,,0,0,0,0,10
Arvind Deshpande,,0,0,0,0,10
Rakesh Bedi,,0,0,0,0,10
Swaroop Sampat,,0,0,0,0,6
Padma Chavan,,0,0,0,0,6
Kiran Vairale,,0,0,0,0,10
Anand,,0,0,0,0,10
Sunder,,0,0,0,0,6
Libuse Svormová,,0,0,0,0,13
Blazena Holisová,,0,0,0,0,13
Ludovít Gresso,,0,0,0,0,13
Josef Somr,,0,0,0,0,13
Jirina Jelenská,,0,0,0,0,13
Miroslav Moravec,,0,0,0,0,13
Blanka Lormanová,,0,0,0,0,13
Bronislav Poloczek,,0,0,0,0,13
Harrison Ford,,0,0,0,0,7
Karen Allen,,0,0,0,0,7
Paul Freeman,,0,0,0,0,7
John Rhys-Davies,,0,0,0,0,7
Ronald Lacey,,0,0,0,0,7
Denholm Elliott,,0,0,0,0,7
Alfred Molina,,0,0,0,0,7
Wolf Kahler,,0,0,0,0,7
Anthony Higgins,,0,0,0,0,7
Vic Tablian,,0,0,0,0,7
Noni Ganguly,,0,0,0,0,8
Pankaj Kapur,,0,0,0,0,10
Jayant Kripalani,,0,0,0,0,8
Sreela Majumdar,,0,0,0,0,8
Khokha Mukherji,,0,0,0,0,8
Om Puri,,0,0,0,0,8
Gita Sen,,0,0,0,0,8
Rajen Tarafder,,0,0,0,0,8
Henry Thomas,,0,0,0,0,7
Drew Barrymore,,0,0,0,0,7
Peter Coyote,,0,0,0,0,7
Dee Wallace,,0,0,0,0,7
Robert MacNaughton,,0,0,0,0,7
K.C. Martel,,0,0,0,0,7
Sean Frye,,0,0,0,0,7
C. Thomas Howell,,0,0,0,0,7
Erika Eleniak,,0,0,0,0,7
David M. O'Dell,,0,0,0,0,7
Bertil Guve,,0,0,0,0,3
Pernilla Allwin,,0,0,0,0,3
Börje Ahlstedt,,0,0,0,0,3
Kristian Almgren,,0,0,0,0,3
Carl Billquist,,0,0,0,0,3
Siv Ericks,,0,0,0,0,3
Ewa Fröling,,0,0,0,0,3
Jerry Lewis,,0,0,0,0,7
Ed Herlihy,,0,0,0,0,7
Lou Brown,,0,0,0,0,7
Loretta Tupper,,0,0,0,0,7
Peter Potulski,,0,0,0,0,7
Vinnie Gonzales,,0,0,0,0,7
Whitey Ryan,,0,0,0,0,7
Neena Gupta,,0,0,0,0,8
Geeta Kak,,0,0,0,0,8
Mani Ratnam,,1,1,1,0,10
Anil Kapoor,,0,0,0,0,9
Lakshmi,,0,0,0,0,10
Hammu Imam,,0,0,0,0,10
Vikram Makandar,,0,0,0,0,10
Bhargavi Narayan,,0,0,0,0,10
Uma Shivakumar,,0,0,0,0,10
Shivaram,,0,0,0,0,10
Parveen Babi,,0,0,0,0,6
Deepti Naval,,0,0,0,0,6
Deven Verma,,0,0,0,0,6
Javed Khan Amrohi,,0,0,0,0,6
Moolchand,,0,0,0,0,6
Poonam,,0,0,0,0,6
Jaya Prada,,0,0,0,0,9
Sarath Babu,,0,0,0,0,10
Sailaja S.P.,,0,0,0,0,9
Dubbing Janaki,,0,0,0,0,9
Potti Prasad,,0,0,0,0,9
Jit Mohan Mitra,,0,0,0,0,9
Geetha,,0,0,0,0,9
Alena Mihulová,,0,0,0,0,13
Jirina Jirásková,,0,0,0,0,13
Ondrej Vetchý,,0,0,0,0,13
Oldrich Vízner,,0,0,0,0,13
Frantisek Husák,,0,0,0,0,13
Jirí Ruzicka,,0,0,0,0,13
Otto Lackovic,,0,0,0,0,13
Miroslava Vydrová,,0,0,0,0,13
Padmini Kolhapure,,0,0,0,0,9
Nilu Phule,,0,0,0,0,9
Ashalata Wabgaonkar,,0,0,0,0,9
Baby Suchita,,0,0,0,0,9
Bharti,,0,0,0,0,9
Mia Farrow,,0,0,0,0,7
Patrick Horgan,,0,0,0,0,7
John Buckwalter,,0,0,0,0,7
Marvin Chatinover,,0,0,0,0,7
Stanley Swerdlow,,0,0,0,0,7
Paul Nevens,,0,0,0,0,7
Howard Erskine,,0,0,0,0,7
George Hamlin,,0,0,0,0,7
Ralph Bell,,0,0,0,0,7
Saritha,,0,0,0,0,10
Rajesh,,0,0,0,0,10
Delhi Ganesh,,0,0,0,0,10
Jeyagopi,,0,0,0,0,10
Radha Ravi,,0,0,0,0,10
Pavithra,,0,0,0,0,10
Ahalaya,,0,0,0,0,10
Delhi Nayakar,,0,0,0,0,10
Charle,,0,0,0,0,10
Vairam Krishnamoorthy,,0,0,0,0,10
Nick Apollo Forte,,0,0,0,0,7
Sandy Baron,,0,0,0,0,7
Corbett Monica,,0,0,0,0,7
Jackie Gayle,,0,0,0,0,7
Morty Gunty,,0,0,0,0,7
Will Jordan,,0,0,0,0,7
Jack Rollins,,0,0,0,0,7
Swatilekha Sengupta,,0,0,0,0,6
Gopa Aich,,0,0,0,0,6
Jennifer Kendal,,0,0,0,0,6
Manoj Mitra,,0,0,0,0,6
Bimala Chatterjee,,0,0,0,0,6
Indrapramit Roy,,0,0,0,0,6
Rasik Banerjee,,0,0,0,0,6
Haradhan Basu,,0,0,0,0,6
Kate Capshaw,,0,0,0,0,7
Ke Huy Quan,,0,0,0,0,7
Roshan Seth,,0,0,0,0,10
Philip Stone,,0,0,0,0,7
Roy Chiao,,0,0,0,0,7
David Yip,,0,0,0,0,7
Ric Young,,0,0,0,0,7
Chua Kah Joo,,0,0,0,0,7
Mohanlal,,0,0,0,0,14
Ratheesh,,0,0,0,0,14
Balan K. Nair,,0,0,0,0,14
Sukumaran,,0,0,0,0,14
Unni Mary,,0,0,0,0,9
Lalu Alex,,0,0,0,0,14
Sabitha Anand,,0,0,0,0,14
Ashokan,,0,0,0,0,14
Paravoor Bharathan,,0,0,0,0,14
Trichur Elsi,,0,0,0,0,14
Griffin Dunne,,0,0,0,0,7
Rosanna Arquette,,0,0,0,0,7
Verna Bloom,,0,0,0,0,7
Tommy Chong,,0,0,0,0,7
Linda Fiorentino,,0,0,0,0,7
John Heard,,0,0,0,0,7
Cheech Marin,,0,0,0,0,7
Catherine O'Hara,,0,0,0,0,7
Dick Miller,,0,0,0,0,7
Danny Glover,,0,0,0,0,7
Whoopi Goldberg,,0,0,0,0,7
Oprah Winfrey,,0,0,0,0,7
Margaret Avery,,0,0,0,0,7
Willard E. Pugh,,0,0,0,0,7
Akosua Busia,,0,0,0,0,7
Desreta Jackson,,0,0,0,0,7
Adolph Caesar,,0,0,0,0,7
Rae Dawn Chong,,0,0,0,0,7
Dana Ivey,,0,0,0,0,7
Jeff Daniels,,0,0,0,0,7
Danny Aiello,,0,0,0,0,7
Irving Metzman,,0,0,0,0,7
Stephanie Farrow,,0,0,0,0,7
David Kieserman,,0,0,0,0,7
Elaine Grollman,,0,0,0,0,7
Victoria Zussin,,0,0,0,0,7
Mark Hammond,,0,0,0,0,7
Wade Barnes,,0,0,0,0,7
Akira Terao,,0,0,0,0,0
Mieko Harada,,0,0,0,0,0
Yoshiko Miyazaki,,0,0,0,0,0
Hisashi Igawa,,0,0,0,0,0
Pîtâ,,0,0,0,0,5
Kazuo Katô,,0,0,0,0,0
Radhika Sarathkumar,,0,0,0,0,9
Allu Arjun,,0,0,0,0,9
SriRam Edida,,0,0,0,0,9
Mallikharjunarao,,0,0,0,0,9
Leela Naidu,,0,0,0,0,8
Anita Kanwar,,0,0,0,0,8
Soni Razdan,,0,0,0,0,8
Dalip Tahil,,0,0,0,0,8
K.K. Raina,,0,0,0,0,8
Kunal Kapoor,,0,0,0,0,8
Keith Stevenson,,0,0,0,0,8
Ila Arun,,0,0,0,0,8
Dianne Wiest,,0,0,0,0,7
Michael Caine,,0,0,0,0,7
Barbara Hershey,,0,0,0,0,7
Carrie Fisher,,0,0,0,0,7
Maureen O'Sullivan,,0,0,0,0,7
Lloyd Nolan,,0,0,0,0,7
Lewis Black,,0,0,0,0,7
Revathi,,0,0,0,0,10
Mohan,,0,0,0,0,10
Karthik,,0,0,0,0,10
V.K. Ramasamy,,0,0,0,0,10
Malini Vaman,,0,0,0,0,10
Karel Hermánek,,0,0,0,0,13
Jirí Krampol,,0,0,0,0,13
Marta Vancurová,,0,0,0,0,13
Dana Vlková,,0,0,0,0,13
Marek Valter,,0,0,0,0,13
Ladislav Potmesil,,0,0,0,0,13
Oldrich Vlach,,0,0,0,0,13
Milan Riehs,,0,0,0,0,13
Priyadarshan,,1,1,1,0,14
Shankar Panicker,,0,0,0,0,14
Ajayan Adoor,,0,0,0,0,14
Ambareesh,,0,0,0,0,14
Mahesh Anand,,0,0,0,0,14
Anjali,,0,0,0,0,10
Ramesh Bhat,,0,0,0,0,10
R F Manik Chand,,0,0,0,0,14
Sihi Kahi Chandru,,0,0,0,0,14
Poonam Dasgupta,,0,0,0,0,14
Christian Bale,,0,0,0,0,7
John Malkovich,,0,0,0,0,7
Miranda Richardson,,0,0,0,0,7
Nigel Havers,,0,0,0,0,7
Joe Pantoliano,,0,0,0,0,7
Leslie Phillips,,0,0,0,0,7
Masatô Ibu,,0,0,0,0,7
Emily Richard,,0,0,0,0,7
Rupert Frazer,,0,0,0,0,7
Peter Gale,,0,0,0,0,7
Saranya Ponvannan,,0,0,0,0,10
Janakaraj,,0,0,0,0,10
Karthika,,0,0,0,0,14
Nassar,,0,0,0,0,10
Tinnu Anand,,0,0,0,0,10
Nizhalgal Ravi,,0,0,0,0,10
M.V. Vasudeva Rao,,0,0,0,0,10
Aditya Modi,,0,0,0,0,10
Mike Starr,,0,0,0,0,7
Paul Herman,,0,0,0,0,7
Don Pardo,,0,0,0,0,7
Martin Rosenblatt,,0,0,0,0,7
Helen Miller,,0,0,0,0,7
Danielle Ferland,,0,0,0,0,7
Julie Kavner,,0,0,0,0,7
Julie Kurnitz,,0,0,0,0,7
Annu Kapoor,,0,0,0,0,14
Harish Patel,,0,0,0,0,8
Prabhu,,0,0,0,0,10
Vijayakumar,,0,0,0,0,10
Amala Akkineni,,0,0,0,0,10
Nirosha,,0,0,0,0,10
Jayachitra,,0,0,0,0,10
Thara,,0,0,0,0,10
Gena Rowlands,,0,0,0,0,7
Ian Holm,,0,0,0,0,7
Blythe Danner,,0,0,0,0,7
Gene Hackman,,0,0,0,0,7
Betty Buckley,,0,0,0,0,7
Martha Plimpton,,0,0,0,0,7
John Houseman,,0,0,0,0,7
Sandy Dennis,,0,0,0,0,7
David Ogden Stiers,,0,0,0,0,7
Sayuri Yoshinaga,,0,0,0,0,5
Keiko Matsuzaka,,0,0,0,0,5
Ken Ogata,,0,0,0,0,5
Kimiko Ikegami,,0,0,0,0,5
Morio Kazama,,0,0,0,0,5
Eri Ishida,,0,0,0,0,5
Yûsaku Matsuda,,0,0,0,0,5
Yoshiko Nakada,,0,0,0,0,5
Mineko Nishikawa,,0,0,0,0,5
Willem Dafoe,,0,0,0,0,7
Paul Greco,,0,0,0,0,7
Steve Shill,,0,0,0,0,7
Barry Miller,,0,0,0,0,7
Gary Basaraba,,0,0,0,0,7
Irvin Kershner,,0,0,0,0,7
Singeetam Srinivasa Rao,,1,1,1,0,10
Nagesh,,0,0,0,0,10
Srividya,,0,0,0,0,10
Gautami,,0,0,0,0,10
Komal Mahuvakar,,0,0,0,0,10
Mouli,,0,0,0,0,10
Kavithalaya Krishnan,,0,0,0,0,10
Aachi Manorama,,0,0,0,0,10
Bill Bernstein,,0,0,0,0,7
Claire Bloom,,0,0,0,0,7
Stephanie Roth Haberle,,0,0,0,0,7
Gregg Edelman,,0,0,0,0,7
George J. Manos,,0,0,0,0,7
Anjelica Huston,,0,0,0,0,7
Jenny Nichols,,0,0,0,0,7
Joanna Gleason,,0,0,0,0,7
Vijayashanti,,0,0,0,0,9
Vinod Mehra,,0,0,0,0,9
Asha Sachdev,,0,0,0,0,9
Shammi,,0,0,0,0,9
Bharti Achrekar,,0,0,0,0,9
Sadashiv Amrapurkar,,0,0,0,0,8
Gulshan Grover,,0,0,0,0,14
Agha,,0,0,0,0,9
Dipankar Dey,,0,0,0,0,6
Mamata Shankar,,0,0,0,0,6
Bhishma Guhathakurta,,0,0,0,0,6
Rajaram Yagnik,,0,0,0,0,6
Nagarjuna Akkineni,,0,0,0,0,10
Girija Shettar,,0,0,0,0,10
Radhabai,,0,0,0,0,9
Sumitra,,0,0,0,0,10
Aruna Mucherla,,0,0,0,0,9
Sowcar Janaki,,0,0,0,0,10
Padma Khanna,,0,0,0,0,10
Alison Doody,,0,0,0,0,7
Julian Glover,,0,0,0,0,7
River Phoenix,,0,0,0,0,7
Michael Byrne,,0,0,0,0,7
Kevork Malikyan,,0,0,0,0,7
Robert Eddison,,0,0,0,0,7
Shamili,,0,0,0,0,10
Raghuvaran,,0,0,0,0,10
Tarun,,0,0,0,0,10
Shruthi,,0,0,0,0,10
Babu Antony,,0,0,0,0,10
Ray Liotta,,0,0,0,0,7
Lorraine Bracco,,0,0,0,0,7
Paul Sorvino,,0,0,0,0,7
Frank Sivero,,0,0,0,0,7
Tony Darrow,,0,0,0,0,7
Chuck Low,,0,0,0,0,7
Ranjit Mallick,,0,0,0,0,6
Soham Chakraborty,,0,0,0,0,6
Toshie Negishi,,0,0,0,0,0
Mitsunori Isaki,,0,0,0,0,0
Toshihiko Nakano,,0,0,0,0,0
Chôsuke Ikariya,,0,0,0,0,0
Bikram Bhattacharya,,0,0,0,0,6
Sourav Banerjee,,0,0,0,0,6
Nick Nolte,,0,0,0,0,7
Jessica Lange,,0,0,0,0,7
Juliette Lewis,,0,0,0,0,7
Joe Don Baker,,0,0,0,0,7
Robert Mitchum,,0,0,0,0,7
Illeana Douglas,,0,0,0,0,7
Fred Thompson,,0,0,0,0,7
Rajinikanth,,0,0,0,0,10
Mammootty,,0,0,0,0,14
Shobana,,0,0,0,0,14
Arvind Swamy,,0,0,0,0,10
Bhanupriya,,0,0,0,0,9
Jai Sankar,,0,0,0,0,10
Charlie,,0,0,0,0,10
Richard Gere,,0,0,0,0,0
Narumi Kayashima,,0,0,0,0,0
Tomoko Ôtakara,,0,0,0,0,0
Hidetaka Yoshioka,,0,0,0,0,0
Chôichirô Kawarasaki,,0,0,0,0,0
Mieko Suzuki,,0,0,0,0,0
Lorna Tolentino,,0,0,0,0,11
Gabby Concepcion,,0,0,0,0,11
Gloria Romero,,0,0,0,0,11
Ernie Zarate,,0,0,0,0,11
Malu Barry,,0,0,0,0,11
Ernie Forte,,0,0,0,0,11
Roger Moring,,0,0,0,0,11
Sydney Pollack,,0,0,0,0,7
Judy Davis,,0,0,0,0,7
Nick Metropolis,,0,0,0,0,7
Jeffrey Kurland,,0,0,0,0,7
Bruce Jay Friedman,,0,0,0,0,7
Cristi Conaway,,0,0,0,0,7
Timothy Jerome,,0,0,0,0,7
Rebecca Glenn,,0,0,0,0,7
Madhoo,,0,0,0,0,10
Shiva Rindani,,0,0,0,0,10
Vaishnavi Aravind,,0,0,0,0,10
Vijaya Chandrika,,0,0,0,0,10
Vatsala Rajagopal,,0,0,0,0,10
Rangammal,,0,0,0,0,10
Daniel Day-Lewis,,0,0,0,0,7
Michelle Pfeiffer,,0,0,0,0,7
Winona Ryder,,0,0,0,0,7
Linda Faye Farkas,,0,0,0,0,7
Michael Rees Davis,,0,0,0,0,7
Terry Cook,,0,0,0,0,7
Jon Garrison,,0,0,0,0,7
Richard E. Grant,,0,0,0,0,7
Geraldine Chaplin,,0,0,0,0,7
Jackie Shroff,,0,0,0,0,14
Dimple Kapadia,,0,0,0,0,14
Mukesh Rishi,,0,0,0,0,14
Shammi Kapoor,,0,0,0,0,14
Suresh Oberoi,,0,0,0,0,14
Shagufta Ali,,0,0,0,0,14
Sam Neill,,0,0,0,0,7
Laura Dern,,0,0,0,0,7
Jeff Goldblum,,0,0,0,0,7
Richard Attenborough,,0,0,0,0,7
Bob Peck,,0,0,0,0,7
Martin Ferrero,,0,0,0,0,7
BD Wong,,0,0,0,0,7
Joseph Mazzello,,0,0,0,0,7
Ariana Richards,,0,0,0,0,7
Samuel L. Jackson,,0,0,0,0,7
George Tokoro,,0,0,0,0,0
Takeshi Kusaka,,0,0,0,0,0
Asei Kobayashi,,0,0,0,0,0
Mitsuru Hirata,,0,0,0,0,0
Takao Zushi,,0,0,0,0,0
Jerry Adler,,0,0,0,0,7
Lynn Cohen,,0,0,0,0,7
Ron Rifkin,,0,0,0,0,7
Joy Behar,,0,0,0,0,7
William Addy,,0,0,0,0,7
John Doumanian,,0,0,0,0,7
Sylvia Kauders,,0,0,0,0,7
Ira Wheeler,,0,0,0,0,7
Liam Neeson,,0,0,0,0,7
Ralph Fiennes,,0,0,0,0,7
Ben Kingsley,,0,0,0,0,7
Caroline Goodall,,0,0,0,0,7
Jonathan Sagall,,0,0,0,0,7
Embeth Davidtz,,0,0,0,0,7
Malgorzata Gebel,,0,0,0,0,7
Shmuel Levy,,0,0,0,0,7
Mark Ivanir,,0,0,0,0,7
Béatrice Macola,,0,0,0,0,7
Rajit Kapoor,,0,0,0,0,8
Raghubir Yadav,,0,0,0,0,8
Siraj Ahmed,,0,0,0,0,8
Rakesh Dhar,,0,0,0,0,8
Rajeshwari Sachdev,,0,0,0,0,8
Anang Desai,,0,0,0,0,8
Mohini Sharma,,0,0,0,0,8
Himani Shivpuri,,0,0,0,0,8
Ravi Jhankal,,0,0,0,0,8
Suresh Bhagwat,,0,0,0,0,8
Prashanth,,0,0,0,0,10
Heera Rajgopal,,0,0,0,0,10
Anu Agarwal,,0,0,0,0,10
S.P. Balasubrahmanyam,,0,0,0,0,10
Shanmuga Sundharam,,0,0,0,0,10
Malaysia Vasudevan,,0,0,0,0,10
S.S. Chandran,,0,0,0,0,10
Madhan Bob,,0,0,0,0,10
John Cusack,,0,0,0,0,7
Jennifer Tilly,,0,0,0,0,7
Chazz Palminteri,,0,0,0,0,7
Mary-Louise Parker,,0,0,0,0,7
Jack Warden,,0,0,0,0,7
Joe Viterelli,,0,0,0,0,7
Rob Reiner,,0,0,0,0,7
Tracey Ullman,,0,0,0,0,7
Jim Broadbent,,0,0,0,0,7
Radek Holub,,0,0,0,0,13
Valérie Zawadská,,0,0,0,0,13
Antonín Molcík,,0,0,0,0,13
Karel Augusta,,0,0,0,0,13
Zdenek Dusek,,0,0,0,0,13
Václav Helsus,,0,0,0,0,13
Arnost Janacek,,0,0,0,0,13
Eva Jirousková,,0,0,0,0,13
Surekha Sikri,,0,0,0,0,8
Amit Phalke,,0,0,0,0,8
Shri Vallabh Vyas,,0,0,0,0,8
Ameya Balsekar,,0,0,0,0,8
Soumya Dhan,,0,0,0,0,8
Kishore Kadam,,0,0,0,0,8
Sandeep Kulkarni,,0,0,0,0,8
Manisha Koirala,,0,0,0,0,10
Kitty,,0,0,0,0,10
Master Harsha,,0,0,0,0,10
Master Hriday,,0,0,0,0,10
Prakash Raj,,0,0,0,0,10
Akash Khurana,,0,0,0,0,10
Sonali Bendre,,0,0,0,0,10
Sharon Stone,,0,0,0,0,7
James Woods,,0,0,0,0,7
Don Rickles,,0,0,0,0,7
Alan King,,0,0,0,0,7
Kevin Pollak,,0,0,0,0,7
L.Q. Jones,,0,0,0,0,7
Dick Smothers,,0,0,0,0,7
Miroslav Donutil,,0,0,0,0,13
Martin Huba,,0,0,0,0,13
Arnost Goldflam,,0,0,0,0,13
Jirina Trebická,,0,0,0,0,13
Antonie Hegerlíková,,0,0,0,0,13
Petr Ctvrtnícek,,0,0,0,0,13
Vlcák Eda,,0,0,0,0,13
Joel Lamangan,,1,1,1,0,11
Vina Morales,,0,0,0,0,11
Ian De Leon,,0,0,0,0,11
Rita Avila,,0,0,0,0,11
Anthony Cortez,,0,0,0,0,11
Julio Diaz,,0,0,0,0,11
Kristine Garcia,,0,0,0,0,11
Jaclyn Jose,,0,0,0,0,11
Djimon Hounsou,,0,0,0,0,7
Matthew McConaughey,,0,0,0,0,7
Anthony Hopkins,,0,0,0,0,7
Morgan Freeman,,0,0,0,0,7
Nigel Hawthorne,,0,0,0,0,7
David Paymer,,0,0,0,0,7
Pete Postlethwaite,,0,0,0,0,7
Stellan Skarsgård,,0,0,0,0,7
Razaaq Adoti,,0,0,0,0,7
Abu Bakaar Fofanah,,0,0,0,0,7
Julia Louis-Dreyfus,,0,0,0,0,7
Dan Frazer,,0,0,0,0,7
Joel Leffert,,0,0,0,0,7
Richard Benjamin,,0,0,0,0,7
Joe Buck,,0,0,0,0,7
Jane Hoffman,,0,0,0,0,7
Aishwarya Rai Bachchan,,0,0,0,0,10
Tabu,,0,0,0,0,14
Ravi,,0,0,0,0,10
Pooja Batra,,0,0,0,0,14
Milind Gunaji,,0,0,0,0,14
Govind Namdeo,,0,0,0,0,14
Satyendra Kapoor,,0,0,0,0,14
Dilip Dhawan,,0,0,0,0,14
Tiku Talsania,,0,0,0,0,14
Neeraj Vora,,0,0,0,0,14
Tom Hanks,,0,0,0,0,7
Matt Damon,,0,0,0,0,7
Tom Sizemore,,0,0,0,0,7
Edward Burns,,0,0,0,0,7
Barry Pepper,,0,0,0,0,7
Adam Goldberg,,0,0,0,0,7
Vin Diesel,,0,0,0,0,7
Giovanni Ribisi,,0,0,0,0,7
Jeremy Davies,,0,0,0,0,7
Ted Danson,,0,0,0,0,7
Thanasis Vengos,,0,0,0,0,12
Marika Krevata,,0,0,0,0,12
Giorgos Gavriilidis,,0,0,0,0,12
Niki Linardou,,0,0,0,0,12
Giannis Vogiatzis,,0,0,0,0,12
Betty Moshona,,0,0,0,0,12
Dimitris Nikolaidis,,0,0,0,0,12
Katerina Gioulaki,,0,0,0,0,12
Nikos Fermas,,0,0,0,0,12
Efi Oikonomou,,0,0,0,0,12
Dimitris Horn,,0,0,0,0,12
Maro Kodou,,0,0,0,0,12
Smaro Stefanidou,,0,0,0,0,12
Spyros Mousouris,,0,0,0,0,12
Andreas Douzos,,0,0,0,0,12
Eva Evangelidou,,0,0,0,0,12
Giorgos Velentzas,,0,0,0,0,12
Mary Nikolopoulou,,0,0,0,0,12
Ivonni Vladimirou,,0,0,0,0,12
Hideki Takahashi,,0,0,0,0,5
Kiwako Taichi,,0,0,0,0,5
Tôru Minegishi,,0,0,0,0,5
Ayako Honami,,0,0,0,0,5
Nobu Kawaguchi,,0,0,0,0,5
Ikuko Môri,,0,0,0,0,5
Nana Patekar,,0,0,0,0,6
Master Ravi,,0,0,0,0,6
Satish Shah,,0,0,0,0,14
Ritesh Talwar,,0,0,0,0,6
Dawn Zulueta,,0,0,0,0,11
Melisse Santiago,,0,0,0,0,11
Daniel Fernando,,0,0,0,0,11
Allan Sia,,0,0,0,0,11
Sarah Jane Abad,,0,0,0,0,11
Tony Mabesa,,0,0,0,0,11
Ray Ventura,,0,0,0,0,11
Donna Cruz,,0,0,0,0,11
Ricky Davao,,0,0,0,0,11
Albert Martinez,,0,0,0,0,11
Michael De Mesa,,0,0,0,0,11
Suzette Ranillo,,0,0,0,0,11
Jennifer Sevilla,,0,0,0,0,11
Mandy Ochoa,,0,0,0,0,11
Bongchi Miraflor,,0,0,0,0,11
Jumbo Salvador,,0,0,0,0,11
Eddie Gicoso,,0,0,0,0,11
Toni Pangilinan,,0,0,0,0,11
Naty Mallares,,0,0,0,0,11
Toni Rubio,,0,0,0,0,11
Sonia Zoidou,,0,0,0,0,12
Byron Pallis,,0,0,0,0,12
Thanasis Tzeneralis,,0,0,0,0,12
Giorgos Konstadinou,,0,0,0,0,12
Alekos Tzanetakos,,0,0,0,0,12
Joly Garbi,,0,0,0,0,12
Orfeas Zahos,,0,0,0,0,12
Sasa Kastoura,,0,0,0,0,12
Stella Stratigou,,0,0,0,0,12
Sotiris Moustakas,,0,0,0,0,12
Anna Kalouta,,0,0,0,0,12
Mimis Fotopoulos,,0,0,0,0,12
Vasilis Avlonitis,,0,0,0,0,12
Smaroula Giouli,,0,0,0,0,12
Eleni Zafeiriou,,0,0,0,0,12
Periklis Hristoforidis,,0,0,0,0,12
Claude Sabatou,,0,0,0,0,12
Yorgos Damasiotis,,0,0,0,0,12
Giannis Roussos,,0,0,0,0,12
Jenny Karezi,,0,0,0,0,12
Alekos Alexandrakis,,0,0,0,0,12
Dimitris Voudouris,,0,0,0,0,12
Errikos Kontarinis,,0,0,0,0,12
Kostas Papahristos,,0,0,0,0,12
Rallis Angelidis,,0,0,0,0,12
Labros Konstadaras,,0,0,0,0,12
Rena Stratigou,,0,0,0,0,12
Haris Kamili,,0,0,0,0,12
Margarita Labrinou,,0,0,0,0,12
Dina Stathatou,,0,0,0,0,12
Sofia Arseni,,0,0,0,0,12
Stefanos Stratigos,,0,0,0,0,12
Nikos Kazis,,0,0,0,0,12
Kaiti Lambropoulou,,0,0,0,0,12
Mihalis Papadakis,,0,0,0,0,12
Orestis Makris,,0,0,0,0,12
Gely Mavropoulou,,0,0,0,0,12
Niki Papadatou,,0,0,0,0,12
Margarita Papageorgiou,,0,0,0,0,12
Pantelis Zervos,,0,0,0,0,12
Dimitris Papamichael,,0,0,0,0,12
Shashikala Jawalkar,,0,0,0,0,6
Dulari,,0,0,0,0,10
Surekha,,0,0,0,0,14
Naina,,0,0,0,0,6
Amar,,0,0,0,0,6
Meena Kumari,,0,0,0,0,6
Sachin Pilgaonkar,,0,0,0,0,6
Leela Chitnis,,0,0,0,0,6
Parsuram,,0,0,0,0,6
Amol Sen,,0,0,0,0,6
Guru Dutt,,0,0,0,0,6
Mehmood,,0,0,0,0,6
Manmohan Krishna,,0,0,0,0,6
Jagdev,,0,0,0,0,6
Kanu Roy,,0,0,0,0,6
Yûsuke Kawazu,,0,0,0,0,5
Ranko Akagi,,0,0,0,0,5
Jôtarô Senba,,0,0,0,0,5
Daihachi Kita,,0,0,0,0,5
Jun Osanai,,0,0,0,0,5
Daigo Inoue,,0,0,0,0,5
Takashi Nakamura,,0,0,0,0,5
Ken'ichi Tani,,0,0,0,0,5
Mary Lalopoulou,,0,0,0,0,12
Anna Roussou,,0,0,0,0,12
Bebi Moraitopoulou,,0,0,0,0,12
Misako Watanabe,,0,0,0,0,5
Urvashi,,0,0,0,0,14
Khushbu Sundar,,0,0,0,0,10
Anannthu,,0,0,0,0,10
Santhana Bharathi,,0,0,0,0,10
Typist Gopu,,0,0,0,0,10
Jayabharathi,,0,0,0,0,10
Yûzô Hayakawa,,0,0,0,0,5
Yuka Konno,,0,0,0,0,5
Michiyo Yasuda,,0,0,0,0,5
Tomomi Satô,,0,0,0,0,5
Akira Yamanouchi,,0,0,0,0,5
Fujio Suga,,0,0,0,0,5
Rokkô Toura,,0,0,0,0,5
Sajjan,,0,0,0,0,6
Padma Kumari,,0,0,0,0,6
S.N. Banerjee,,0,0,0,0,6
Amar Kumar,,0,0,0,0,6
Naoko Kubo,,0,0,0,0,5
Jun'ichirô Narita,,0,0,0,0,5
Matasaburô Niwa,,0,0,0,0,5
Akihisa Toda,,0,0,0,0,5
Yûko Hamada,,0,0,0,0,5
Satya Banerjee,,0,0,0,0,6
Vlasta Burian,,0,0,0,0,13
Antonin Mikulic,,0,0,0,0,13
Meda Valentová,,0,0,0,0,13
Zorka Janu,,0,0,0,0,13
Anna Steimarová,,0,0,0,0,13
Oldrich Nový,,0,0,0,0,13
Jaroslav Marvan,,0,0,0,0,13
Ella Nollová,,0,0,0,0,13
Cenek Slégl,,0,0,0,0,13
Frantisek Roland,,0,0,0,0,13
Jaroslav Prucha,,0,0,0,0,13
Lída Chválová,,0,0,0,0,13
